timestamp,open,high,low,close,volume
2024-05-06 04:00:00+00:00,183.995,187.52,182.25,184.89,422347.0
2024-05-07 04:00:00+00:00,182.76,183.15,177.4,177.9,367976.0
2024-05-08 04:00:00+00:00,171.55,176.03,170.15,174.69,560664.0
2024-05-09 04:00:00+00:00,174.965,175.54,171.4,171.98,428401.0
2024-05-10 04:00:00+00:00,173.01,173.02,167.75,168.49,488394.0
2024-05-13 04:00:00+00:00,169.98,175.14,169.05,171.92,379059.0
2024-05-14 04:00:00+00:00,174.535,179.465,174.11,177.64,479762.0
2024-05-15 04:00:00+00:00,179.78,179.78,173.19,174.07,383784.0
2024-05-16 04:00:00+00:00,174.06,175.77,171.5,174.86,390581.0
2024-05-17 04:00:00+00:00,173.475,179.62,172.775,177.54,547091.0
2024-05-20 04:00:00+00:00,177.57,177.65,173.52,175.0,425628.0
2024-05-21 04:00:00+00:00,174.85,186.875,174.82,186.63,1053089.0
2024-05-22 04:00:00+00:00,182.765,183.48,178.22,180.19,403411.0
2024-05-23 04:00:00+00:00,181.52,181.52,173.31,173.79,526964.0
2024-05-24 04:00:00+00:00,174.835,180.06,173.935,179.25,387999.0
2024-05-28 04:00:00+00:00,176.32,178.15,173.33,176.74,390485.0
2024-05-29 04:00:00+00:00,174.15,178.04,174.0,176.26,406861.0
2024-05-30 04:00:00+00:00,178.46,182.615,175.47,178.765,660233.0
2024-05-31 04:00:00+00:00,178.44,180.25,173.865,178.12,306751.0
2024-06-03 04:00:00+00:00,178.03,182.575,174.505,176.24,378058.0
2024-06-04 04:00:00+00:00,174.73,177.755,174.02,174.78,394650.0
2024-06-05 04:00:00+00:00,175.35,176.13,172.195,174.96,392401.0
2024-06-06 04:00:00+00:00,174.44,179.63,172.76,177.99,506074.0
2024-06-07 04:00:00+00:00,176.26,179.32,175.585,177.47,309544.0
2024-06-10 04:00:00+00:00,176.02,178.515,173.18,173.89,394930.0
2024-06-11 04:00:00+00:00,173.88,174.47,167.46,170.58,460684.0
2024-06-12 04:00:00+00:00,171.185,180.51,169.94,177.31,1073621.0
2024-06-13 04:00:00+00:00,188.275,191.01,181.325,182.4,995522.0
2024-06-14 04:00:00+00:00,185.8,185.97,176.93,178.01,582519.0
2024-06-17 04:00:00+00:00,177.935,188.81,177.305,187.43,993440.0
2024-06-18 04:00:00+00:00,186.505,186.95,182.4,184.885,823563.0
2024-06-20 04:00:00+00:00,184.7,185.15,179.7,181.49,436292.0
2024-06-21 04:00:00+00:00,182.13,183.95,180.73,183.03,421488.0
2024-06-24 04:00:00+00:00,184.91,188.33,182.56,182.68,521789.0
2024-06-25 04:00:00+00:00,184.19,187.955,182.19,187.39,429876.0
2024-06-26 04:00:00+00:00,186.48,197.73,186.45,196.325,612917.0
2024-06-27 04:00:00+00:00,195.14,198.63,194.18,197.41,677155.0
2024-06-28 04:00:00+00:00,199.53,203.115,195.28,197.99,612088.0
2024-07-01 04:00:00+00:00,201.0,213.17,200.93,209.97,1080763.0
2024-07-02 04:00:00+00:00,218.84,231.2,218.115,231.14,1477815.0
2024-07-03 04:00:00+00:00,234.63,248.29,234.255,246.6,1075211.0
2024-07-05 04:00:00+00:00,250.055,252.29,242.5,251.69,829881.0
2024-07-08 04:00:00+00:00,247.73,259.39,244.64,252.88,981605.0
2024-07-09 04:00:00+00:00,251.1,265.6,250.375,262.33,1187541.0
2024-07-10 04:00:00+00:00,262.765,267.58,257.95,263.37,592798.0
2024-07-11 04:00:00+00:00,263.365,270.8,239.71,240.72,1378992.0
2024-07-12 04:00:00+00:00,235.78,251.81,233.1,248.32,729233.0
2024-07-15 04:00:00+00:00,255.99,265.23,251.78,252.76,735092.0
2024-07-16 04:00:00+00:00,255.31,258.59,245.925,256.565,518511.0
2024-07-17 04:00:00+00:00,252.875,258.22,246.3,248.45,534654.0
2024-07-18 04:00:00+00:00,251.1,257.06,247.44,249.085,541613.0
2024-07-19 04:00:00+00:00,247.78,248.99,236.91,239.24,643467.0
2024-07-22 04:00:00+00:00,244.21,253.17,244.07,251.45,645695.0
2024-07-23 04:00:00+00:00,253.4,255.75,245.65,246.48,623809.0
2024-07-24 04:00:00+00:00,225.205,225.91,214.715,215.72,1427471.0
2024-07-25 04:00:00+00:00,216.795,225.97,216.28,220.29,896560.0
2024-07-26 04:00:00+00:00,221.2,222.18,215.44,219.79,537234.0
2024-07-29 04:00:00+00:00,224.905,234.2,224.905,231.985,577127.0
2024-07-30 04:00:00+00:00,232.31,232.37,220.12,222.58,604362.0
2024-07-31 04:00:00+00:00,227.95,234.49,226.79,232.0,410028.0
2024-08-01 04:00:00+00:00,227.4,231.845,214.4,216.94,1028466.0
2024-08-02 04:00:00+00:00,214.885,216.08,205.8,207.68,1103680.0
2024-08-05 04:00:00+00:00,185.08,203.85,182.01,198.96,1072240.0
2024-08-06 04:00:00+00:00,201.12,202.885,192.775,200.37,831851.0
2024-08-07 04:00:00+00:00,200.77,203.45,191.495,191.82,632497.0
2024-08-08 04:00:00+00:00,195.91,200.68,192.13,198.97,412244.0
2024-08-09 04:00:00+00:00,196.92,200.86,195.16,199.99,434119.0
2024-08-12 04:00:00+00:00,198.94,199.21,194.73,197.55,690174.0
2024-08-13 04:00:00+00:00,198.61,208.44,197.1,207.9,833266.0
2024-08-14 04:00:00+00:00,207.5,208.33,198.8,201.37,498882.0
2024-08-15 04:00:00+00:00,205.29,215.83,205.04,214.205,913424.0
2024-08-16 04:00:00+00:00,211.08,219.77,210.9,216.19,743200.0
2024-08-19 04:00:00+00:00,217.09,222.97,214.14,222.73,689481.0
2024-08-20 04:00:00+00:00,224.74,228.15,219.575,221.09,860681.0
2024-08-21 04:00:00+00:00,222.6,224.59,218.88,223.21,484491.0
2024-08-22 04:00:00+00:00,223.99,224.7,210.33,210.75,666856.0
2024-08-23 04:00:00+00:00,214.505,221.45,214.48,220.25,797564.0
2024-08-26 04:00:00+00:00,218.725,218.95,211.01,213.24,695531.0
2024-08-27 04:00:00+00:00,213.28,215.59,207.025,209.14,436659.0
2024-08-28 04:00:00+00:00,209.75,211.48,202.6,205.71,530316.0
2024-08-29 04:00:00+00:00,209.82,214.79,205.98,206.31,678868.0
2024-08-30 04:00:00+00:00,208.79,214.565,207.15,214.2,567599.0
2024-09-03 04:00:00+00:00,215.19,219.79,209.65,210.66,729607.0
2024-09-04 04:00:00+00:00,210.61,222.18,210.57,219.43,723060.0
2024-09-05 04:00:00+00:00,223.62,234.99,222.64,230.04,832263.0
2024-09-06 04:00:00+00:00,232.645,233.53,210.585,210.62,954786.0
2024-09-09 04:00:00+00:00,216.16,219.81,213.7,216.41,458285.0
2024-09-10 04:00:00+00:00,220.02,226.4,218.72,226.32,582448.0
2024-09-11 04:00:00+00:00,224.45,228.4,216.83,228.14,899397.0
2024-09-12 04:00:00+00:00,224.93,231.435,224.06,229.8,468948.0
2024-09-13 04:00:00+00:00,227.86,232.62,226.42,230.23,630697.0
2024-09-16 04:00:00+00:00,229.275,229.93,223.63,226.9,648729.0
2024-09-17 04:00:00+00:00,229.49,234.51,226.6,227.575,383914.0
2024-09-18 04:00:00+00:00,230.06,235.625,226.93,227.12,479369.0
2024-09-19 04:00:00+00:00,234.02,244.24,232.3,243.92,1125164.0
2024-09-20 04:00:00+00:00,241.52,243.94,235.93,238.33,943871.0
2024-09-23 04:00:00+00:00,242.535,250.0,241.98,249.99,654043.0
2024-09-24 04:00:00+00:00,254.08,257.07,249.3,254.27,980014.0
2024-09-25 04:00:00+00:00,252.625,257.01,252.32,257.0,723524.0
2024-09-26 04:00:00+00:00,260.62,261.55,251.59,254.125,617612.0
2024-09-27 04:00:00+00:00,257.33,260.675,254.29,260.44,510746.0
2024-09-30 04:00:00+00:00,259.055,264.74,255.92,261.68,826692.0
2024-10-01 04:00:00+00:00,262.73,263.95,248.745,258.01,492731.0
2024-10-02 04:00:00+00:00,247.63,251.1,241.55,249.1,776714.0
2024-10-03 04:00:00+00:00,244.48,249.73,237.93,240.7,584275.0
2024-10-04 04:00:00+00:00,246.645,250.91,244.61,250.035,672432.0
2024-10-07 04:00:00+00:00,249.05,249.575,240.745,240.85,455739.0
2024-10-08 04:00:00+00:00,243.715,246.2,240.65,244.47,633766.0
2024-10-09 04:00:00+00:00,243.82,247.395,239.52,241.02,846048.0
2024-10-10 04:00:00+00:00,241.955,242.75,232.4,238.7,821182.0
2024-10-11 04:00:00+00:00,220.05,223.275,214.52,217.76,1627640.0
2024-10-14 04:00:00+00:00,220.135,221.875,213.755,219.16,1297690.0
2024-10-15 04:00:00+00:00,220.08,224.26,217.2,219.575,724532.0
2024-10-16 04:00:00+00:00,221.41,222.79,219.02,221.32,428765.0
2024-10-17 04:00:00+00:00,221.44,222.07,217.94,220.88,650884.0
2024-10-18 04:00:00+00:00,220.67,222.27,219.24,220.69,383914.0
2024-10-21 04:00:00+00:00,218.86,220.46,215.74,218.9,586733.0
2024-10-22 04:00:00+00:00,217.31,218.2,215.31,217.96,691043.0
2024-10-23 04:00:00+00:00,216.88,218.645,212.14,213.74,797801.0
2024-10-24 04:00:00+00:00,244.645,262.09,242.72,260.48,2662166.0
2024-10-25 04:00:00+00:00,255.91,269.485,255.34,269.16,2137209.0
2024-10-28 04:00:00+00:00,269.965,273.49,262.3,262.495,941200.0
2024-10-29 04:00:00+00:00,264.64,264.94,255.545,259.5,835170.0
2024-10-30 04:00:00+00:00,257.99,263.35,255.9,257.595,703031.0
2024-10-31 04:00:00+00:00,258.02,259.65,249.31,249.82,666953.0
2024-11-01 04:00:00+00:00,251.93,254.0,246.65,248.85,662165.0
2024-11-04 05:00:00+00:00,244.55,248.84,238.955,242.91,685256.0
2024-11-05 05:00:00+00:00,247.4,255.19,246.36,251.44,711880.0
2024-11-06 05:00:00+00:00,284.725,289.56,275.81,288.56,2141148.0
2024-11-07 05:00:00+00:00,289.045,299.72,285.64,297.01,1405209.0
2024-11-08 05:00:00+00:00,299.14,328.59,297.715,321.175,2204163.0
2024-11-11 05:00:00+00:00,346.365,358.56,336.02,350.315,2179040.0
2024-11-12 05:00:00+00:00,342.645,345.62,323.39,328.54,1537138.0
2024-11-13 05:00:00+00:00,335.935,344.48,322.6,330.29,895360.0
2024-11-14 05:00:00+00:00,327.81,329.92,310.39,311.08,1117724.0
2024-11-15 05:00:00+00:00,310.85,324.63,309.33,320.95,1010709.0
2024-11-18 05:00:00+00:00,340.725,348.49,330.01,338.71,1327574.0
2024-11-19 05:00:00+00:00,335.765,347.31,332.99,345.88,950295.0
2024-11-20 05:00:00+00:00,345.05,346.58,334.33,342.07,604672.0
2024-11-21 05:00:00+00:00,343.825,347.87,335.34,339.69,559920.0
2024-11-22 05:00:00+00:00,340.99,356.54,337.8,352.67,672497.0
2024-11-25 05:00:00+00:00,360.495,361.81,338.2,338.57,709226.0
2024-11-26 05:00:00+00:00,341.08,346.96,335.69,338.19,554903.0
2024-11-27 05:00:00+00:00,341.88,342.44,326.83,332.92,445343.0
2024-11-29 05:00:00+00:00,336.235,345.2,334.8,345.13,292912.0
2024-12-02 05:00:00+00:00,352.44,359.98,351.17,356.91,439735.0
2024-12-03 05:00:00+00:00,351.325,355.65,348.22,351.39,525719.0
2024-12-04 05:00:00+00:00,353.26,358.09,348.61,357.73,400117.0
2024-12-05 05:00:00+00:00,359.99,375.39,359.64,369.4,992077.0
2024-12-06 05:00:00+00:00,377.19,389.43,370.89,389.27,682149.0
2024-12-09 05:00:00+00:00,397.61,404.75,378.22,389.99,711423.0
2024-12-10 05:00:00+00:00,392.64,409.64,390.92,401.0,1033835.0
2024-12-11 05:00:00+00:00,409.83,424.81,402.56,424.67,1051928.0
2024-12-12 05:00:00+00:00,424.805,429.25,415.0,418.18,715069.0
2024-12-13 05:00:00+00:00,420.35,436.255,415.76,436.24,658977.0
2024-12-16 05:00:00+00:00,441.07,463.11,436.3,463.11,1065311.0
2024-12-17 05:00:00+00:00,475.39,483.82,457.75,479.86,1252960.0
2024-12-18 05:00:00+00:00,466.495,488.45,427.11,440.49,1285094.0
2024-12-19 05:00:00+00:00,451.99,456.32,420.03,436.16,1010431.0
2024-12-20 05:00:00+00:00,425.135,447.015,417.925,421.13,747481.0
2024-12-23 05:00:00+00:00,430.865,432.64,417.0,424.7,158426.0
2024-12-24 05:00:00+00:00,435.92,462.4,435.28,462.27,349563.0
2024-12-26 05:00:00+00:00,465.01,465.2,451.04,454.15,470369.0
2024-12-27 05:00:00+00:00,449.05,449.82,426.59,431.7,524440.0
2024-12-30 05:00:00+00:00,419.105,427.0,415.76,417.41,579297.0
2024-12-31 05:00:00+00:00,423.79,427.675,402.68,403.74,572891.0
2025-01-02 05:00:00+00:00,390.43,392.42,373.2,379.49,901790.0
2025-01-03 05:00:00+00:00,381.39,411.84,379.45,410.43,755417.0
2025-01-06 05:00:00+00:00,423.25,426.31,401.785,411.21,586072.0
2025-01-07 05:00:00+00:00,405.65,414.185,390.02,394.56,679866.0
2025-01-08 05:00:00+00:00,393.05,402.09,387.62,394.95,834969.0
2025-01-10 05:00:00+00:00,391.59,399.07,384.33,394.72,557079.0
2025-01-13 05:00:00+00:00,383.16,403.77,380.35,403.31,546335.0
2025-01-14 05:00:00+00:00,414.775,422.62,394.68,396.14,511547.0
2025-01-15 05:00:00+00:00,410.15,429.76,405.7,428.19,573031.0
2025-01-16 05:00:00+00:00,423.26,423.26,409.25,413.8,469916.0
2025-01-17 05:00:00+00:00,421.3,439.66,419.93,426.55,501315.0
2025-01-21 05:00:00+00:00,432.69,432.77,406.33,423.46,618321.0
2025-01-22 05:00:00+00:00,416.72,427.945,414.65,414.84,424182.0
2025-01-23 05:00:00+00:00,416.11,420.325,409.0,412.14,293943.0
2025-01-24 05:00:00+00:00,414.5,418.0,405.86,406.49,480349.0
2025-01-27 05:00:00+00:00,394.655,406.6,389.04,397.41,571035.0
2025-01-28 05:00:00+00:00,396.72,400.55,386.8,398.19,385722.0
2025-01-29 05:00:00+00:00,395.15,398.54,384.575,388.17,664792.0
2025-01-30 05:00:00+00:00,410.575,412.3,384.5,400.17,1237906.0
2025-01-31 05:00:00+00:00,401.54,419.97,401.425,404.68,968990.0
2025-02-03 05:00:00+00:00,386.68,389.16,374.36,383.77,1015789.0
2025-02-04 05:00:00+00:00,382.51,393.94,381.41,392.19,574785.0
2025-02-05 05:00:00+00:00,387.44,388.21,375.58,378.01,608211.0
2025-02-06 05:00:00+00:00,373.14,375.23,363.3,373.835,574865.0
2025-02-07 05:00:00+00:00,370.16,380.28,360.4,361.47,630144.0
2025-02-10 05:00:00+00:00,356.2,362.63,350.535,350.655,683263.0
2025-02-11 05:00:00+00:00,345.6,349.29,325.13,328.505,1110698.0
2025-02-12 05:00:00+00:00,330.0,346.36,329.23,336.44,846124.0
2025-02-13 05:00:00+00:00,345.1,358.56,342.87,355.98,671773.0
2025-02-14 05:00:00+00:00,360.53,361.92,347.625,355.92,661557.0
2025-02-18 05:00:00+00:00,355.01,358.99,350.04,354.1,314047.0
2025-02-19 05:00:00+00:00,353.93,367.34,353.82,360.55,517848.0
2025-02-20 05:00:00+00:00,361.7,362.3,348.03,354.44,433006.0
2025-02-21 05:00:00+00:00,353.31,354.92,334.485,337.66,831385.0
2025-02-24 05:00:00+00:00,338.0,342.3,324.71,330.765,606496.0
2025-02-25 05:00:00+00:00,327.04,327.42,297.325,302.76,1946906.0
2025-02-26 05:00:00+00:00,303.7,308.945,288.085,290.615,1013763.0
2025-02-27 05:00:00+00:00,290.71,297.18,280.92,281.97,1432360.0
2025-02-28 05:00:00+00:00,279.46,293.585,273.64,293.27,1329913.0
2025-03-03 05:00:00+00:00,300.585,303.89,277.4,284.81,1470188.0
2025-03-04 05:00:00+00:00,270.86,284.23,261.935,271.83,1590276.0
2025-03-05 05:00:00+00:00,272.93,279.54,267.81,279.27,979345.0
2025-03-06 05:00:00+00:00,272.005,272.43,260.09,263.44,1111695.0
2025-03-07 05:00:00+00:00,259.46,266.125,250.74,262.6,1306030.0
2025-03-10 04:00:00+00:00,252.49,253.34,220.225,222.09,2861222.0
2025-03-11 04:00:00+00:00,225.23,237.0,218.17,230.55,2559092.0
2025-03-12 04:00:00+00:00,247.35,251.81,241.12,248.145,1905319.0
2025-03-13 04:00:00+00:00,248.205,248.205,232.6,240.68,1210438.0
2025-03-14 04:00:00+00:00,247.31,251.56,240.75,249.92,870363.0
2025-03-17 04:00:00+00:00,245.015,245.09,232.84,237.86,1289419.0
2025-03-18 04:00:00+00:00,228.19,230.0,222.335,225.41,1036108.0
2025-03-19 04:00:00+00:00,231.575,241.35,229.27,235.72,1055030.0
2025-03-20 04:00:00+00:00,233.315,237.945,230.09,236.25,954143.0
2025-03-21 04:00:00+00:00,235.0,249.47,234.805,248.84,1092916.0
2025-03-24 04:00:00+00:00,258.075,278.62,256.34,278.43,1983277.0
2025-03-25 04:00:00+00:00,283.585,288.2,271.35,287.975,1822797.0
2025-03-26 04:00:00+00:00,282.635,284.52,266.71,271.97,1774346.0
2025-03-27 04:00:00+00:00,272.48,291.81,271.88,273.24,1879092.0
2025-03-28 04:00:00+00:00,275.575,276.01,260.63,263.54,1444372.0
2025-03-31 04:00:00+00:00,248.98,260.425,243.44,259.14,1650451.0
2025-04-01 04:00:00+00:00,263.82,277.44,259.28,268.535,1681012.0
2025-04-02 04:00:00+00:00,254.64,284.93,251.36,282.7,2581470.0
2025-04-03 04:00:00+00:00,265.31,276.23,261.54,267.17,1422914.0
2025-04-04 04:00:00+00:00,255.3,260.87,236.0,239.34,2683809.0
2025-04-07 04:00:00+00:00,223.75,252.0,214.35,233.3,2809708.0
2025-04-08 04:00:00+00:00,245.11,250.4,217.8,221.89,2711658.0
2025-04-09 04:00:00+00:00,224.605,274.57,223.97,272.12,2691349.0
2025-04-10 04:00:00+00:00,260.03,262.39,239.53,252.57,2487912.0
2025-04-11 04:00:00+00:00,251.93,257.67,241.48,252.23,1648934.0
2025-04-14 04:00:00+00:00,258.345,261.73,246.02,252.45,1342028.0
2025-04-15 04:00:00+00:00,249.91,258.74,247.59,254.11,704620.0
2025-04-16 04:00:00+00:00,247.69,251.91,233.91,241.47,1465318.0
2025-04-17 04:00:00+00:00,243.48,244.29,237.775,241.43,1033192.0
2025-04-21 04:00:00+00:00,230.3,232.005,222.81,227.5,1327270.0
2025-04-22 04:00:00+00:00,230.99,242.74,229.96,237.945,1444730.0
2025-04-23 04:00:00+00:00,254.855,259.43,244.45,250.73,1474161.0
2025-04-24 04:00:00+00:00,250.49,259.52,249.31,259.51,918266.0
2025-04-25 04:00:00+00:00,261.8,286.835,259.725,284.96,1821105.0
2025-04-28 04:00:00+00:00,288.95,294.83,272.48,285.95,1440239.0
2025-04-29 04:00:00+00:00,285.35,293.26,279.52,292.01,831544.0
2025-04-30 04:00:00+00:00,279.87,284.44,270.9,282.07,1015489.0
2025-05-01 04:00:00+00:00,280.23,290.82,279.9,280.52,800348.0
2025-05-02 04:00:00+00:00,285.0,294.74,279.82,287.17,1035220.0
2025-05-05 04:00:00+00:00,284.57,284.79,274.445,280.56,839226.0
2025-05-06 04:00:00+00:00,273.09,277.67,271.51,275.33,810383.0
2025-05-07 04:00:00+00:00,276.89,277.855,271.03,276.27,586000.0
2025-05-08 04:00:00+00:00,279.93,289.76,279.505,284.94,893783.0
2025-05-09 04:00:00+00:00,290.185,306.995,290.185,298.215,1034834.0
2025-05-12 04:00:00+00:00,321.98,322.105,311.6,318.5,1069883.0
2025-05-13 04:00:00+00:00,319.955,337.42,316.84,333.93,1281406.0
2025-05-14 04:00:00+00:00,342.48,350.0,337.13,347.62,1456200.0
2025-05-15 04:00:00+00:00,340.2,346.01,334.795,342.845,923632.0
2025-05-16 04:00:00+00:00,346.08,351.41,342.505,349.93,916166.0
2025-05-19 04:00:00+00:00,336.315,342.98,333.48,342.01,570218.0
2025-05-20 04:00:00+00:00,347.94,354.875,341.71,343.79,1087491.0
2025-05-21 04:00:00+00:00,344.44,347.27,332.26,334.54,810964.0
2025-05-22 04:00:00+00:00,331.905,347.25,331.66,340.79,786807.0
2025-05-23 04:00:00+00:00,337.18,343.075,333.26,339.215,843843.0
2025-05-27 04:00:00+00:00,347.485,363.705,347.36,362.75,1089729.0
2025-05-28 04:00:00+00:00,364.74,364.8,355.93,356.785,816361.0
2025-05-29 04:00:00+00:00,365.37,367.59,356.025,358.26,600711.0
2025-05-30 04:00:00+00:00,355.48,363.58,345.31,345.76,759228.0
2025-06-02 04:00:00+00:00,343.64,347.98,333.38,342.655,659917.0
2025-06-03 04:00:00+00:00,346.595,355.29,343.23,344.31,894123.0
2025-06-04 04:00:00+00:00,345.22,345.6,327.38,332.205,952100.0
2025-06-05 04:00:00+00:00,322.64,324.49,273.33,284.77,3677882.0
2025-06-06 04:00:00+00:00,298.83,305.435,291.23,295.11,1487838.0
2025-06-09 04:00:00+00:00,285.73,309.79,281.9,308.56,1194376.0
2025-06-10 04:00:00+00:00,315.01,327.65,310.71,326.105,906658.0
2025-06-11 04:00:00+00:00,332.97,335.41,322.76,326.6,1063554.0
2025-06-12 04:00:00+00:00,323.03,332.36,316.88,319.15,840492.0
2025-06-13 04:00:00+00:00,313.98,332.94,313.35,325.27,1143338.0
2025-06-16 04:00:00+00:00,331.22,332.03,326.46,329.1,746765.0
2025-06-17 04:00:00+00:00,325.94,326.56,314.78,316.23,916746.0
2025-06-18 04:00:00+00:00,317.255,329.23,315.58,322.055,605341.0
2025-06-20 04:00:00+00:00,327.545,332.295,317.93,322.31,722348.0
2025-06-23 04:00:00+00:00,327.935,357.45,327.935,348.58,1471230.0
2025-06-24 04:00:00+00:00,356.03,356.1,340.48,340.48,919166.0
2025-06-25 04:00:00+00:00,342.74,342.78,320.45,327.58,1309883.0
2025-06-26 04:00:00+00:00,324.695,330.85,323.68,325.73,616593.0
2025-06-27 04:00:00+00:00,324.465,329.27,317.55,323.79,696508.0
2025-06-30 04:00:00+00:00,319.74,325.46,316.765,317.76,658397.0
2025-07-01 04:00:00+00:00,298.46,305.82,293.32,300.705,1328749.0
2025-07-02 04:00:00+00:00,312.575,316.69,303.87,315.645,1026601.0
2025-07-03 04:00:00+00:00,317.9,318.38,312.795,315.22,500207.0
2025-07-07 04:00:00+00:00,291.42,296.135,288.82,294.01,1883274.0
2025-07-08 04:00:00+00:00,296.89,304.0,294.45,297.85,1124574.0
2025-07-09 04:00:00+00:00,297.6,300.05,293.57,296.095,605599.0
2025-07-10 04:00:00+00:00,300.05,310.45,300.01,309.9,1012505.0
2025-07-11 04:00:00+00:00,307.71,314.04,305.69,313.46,679781.0
2025-07-14 04:00:00+00:00,317.66,322.51,312.69,316.95,638837.0
2025-07-15 04:00:00+00:00,319.7,321.13,310.54,310.7,620535.0
2025-07-16 04:00:00+00:00,312.83,323.42,312.82,321.7,872936.0
2025-07-17 04:00:00+00:00,323.16,324.3,317.12,319.31,622987.0
2025-07-18 04:00:00+00:00,321.985,330.87,321.6,329.68,795309.0
2025-07-21 04:00:00+00:00,334.37,337.91,327.05,328.56,569494.0
2025-07-22 04:00:00+00:00,329.305,335.35,321.61,332.195,735608.0
2025-07-23 04:00:00+00:00,330.815,336.04,328.7,333.04,880442.0
2025-07-24 04:00:00+00:00,309.9,309.9,300.49,305.16,1979726.0
2025-07-25 04:00:00+00:00,308.72,323.57,308.17,316.07,1025171.0
2025-07-28 04:00:00+00:00,317.71,330.46,315.87,325.47,793533.0
2025-07-29 04:00:00+00:00,325.74,325.74,318.32,321.25,669736.0
2025-07-30 04:00:00+00:00,322.245,324.22,311.745,319.15,731709.0
2025-07-31 04:00:00+00:00,319.605,321.235,306.14,308.665,944566.0
2025-08-01 04:00:00+00:00,306.205,309.235,297.86,302.68,824765.0
2025-08-04 04:00:00+00:00,308.73,312.07,303.265,309.22,820442.0
2025-08-05 04:00:00+00:00,309.04,312.34,305.64,308.635,519755.0
2025-08-06 04:00:00+00:00,308.04,320.43,307.09,319.95,700542.0
2025-08-07 04:00:00+00:00,319.83,322.4,316.195,322.31,514150.0
2025-08-08 04:00:00+00:00,321.595,335.0,321.455,329.69,745473.0
2025-08-11 04:00:00+00:00,334.675,346.59,334.47,339.185,751403.0
2025-08-12 04:00:00+00:00,345.105,345.105,333.02,340.785,499270.0
2025-08-13 04:00:00+00:00,341.71,348.9,338.275,339.305,384503.0
2025-08-14 04:00:00+00:00,335.49,340.425,330.575,335.67,526749.0
2025-08-15 04:00:00+00:00,337.54,339.06,327.04,330.62,592681.0
2025-08-18 04:00:00+00:00,329.86,336.26,329.86,335.09,432597.0
2025-08-19 04:00:00+00:00,335.655,340.5,327.93,329.32,595157.0
2025-08-20 04:00:00+00:00,329.58,331.34,314.61,323.91,604008.0
2025-08-21 04:00:00+00:00,322.125,324.72,318.785,320.08,336152.0
2025-08-22 04:00:00+00:00,321.855,340.23,319.97,340.0,718642.0
2025-08-25 04:00:00+00:00,338.92,349.53,335.05,346.6,533774.0
2025-08-26 04:00:00+00:00,344.82,351.84,343.73,351.7,532173.0
2025-08-27 04:00:00+00:00,351.83,355.285,349.29,349.47,400321.0
2025-08-28 04:00:00+00:00,351.07,353.29,340.28,345.9,431588.0
2025-08-29 04:00:00+00:00,347.6,348.63,331.745,333.86,733145.0
2025-09-02 04:00:00+00:00,328.34,333.19,325.95,329.31,687492.0
2025-09-03 04:00:00+00:00,335.03,343.33,328.52,334.07,929099.0
2025-09-04 04:00:00+00:00,335.52,338.86,331.57,338.62,684226.0
2025-09-05 04:00:00+00:00,347.925,355.82,344.79,350.82,1589263.0
2025-09-08 04:00:00+00:00,354.935,358.33,344.9,346.34,930870.0
2025-09-09 04:00:00+00:00,348.58,350.64,343.86,347.07,581463.0
2025-09-10 04:00:00+00:00,350.55,356.285,346.24,347.84,743850.0
2025-09-11 04:00:00+00:00,350.245,368.85,347.825,368.85,866624.0
2025-09-12 04:00:00+00:00,370.93,396.62,370.39,396.0,1935885.0
2025-09-15 04:00:00+00:00,423.59,425.56,402.46,410.21,1935848.0
2025-09-16 04:00:00+00:00,414.27,423.22,411.5,421.545,767075.0
2025-09-17 04:00:00+00:00,415.71,428.125,409.83,425.62,688227.0
2025-09-18 04:00:00+00:00,428.805,431.975,416.67,416.685,670941.0
2025-09-19 04:00:00+00:00,421.955,429.4,421.79,425.995,578586.0
2025-09-22 04:00:00+00:00,431.085,444.89,429.19,434.13,834776.0
2025-09-23 04:00:00+00:00,440.05,440.68,423.77,425.695,628335.0
2025-09-24 04:00:00+00:00,429.815,444.155,429.14,442.88,787202.0
2025-09-25 04:00:00+00:00,435.24,435.24,419.13,423.34,911111.0
2025-09-26 04:00:00+00:00,428.285,440.44,421.14,440.4,748437.0
2025-09-29 04:00:00+00:00,444.355,450.89,439.57,443.385,839454.0
2025-09-30 04:00:00+00:00,442.225,445.0,433.33,444.66,997215.0
2025-10-01 04:00:00+00:00,443.88,462.18,440.825,459.44,892133.0
2025-10-02 04:00:00+00:00,470.41,470.555,435.6,435.975,1419287.0
2025-10-03 04:00:00+00:00,443.545,446.735,416.81,429.86,1085119.0
2025-10-06 04:00:00+00:00,440.86,453.52,436.84,453.27,1000479.0
2025-10-07 04:00:00+00:00,447.82,452.54,432.475,433.09,989977.0
2025-10-08 04:00:00+00:00,437.075,441.29,425.4,438.61,689240.0
2025-10-09 04:00:00+00:00,431.74,436.33,426.33,435.35,1180158.0
2025-10-10 04:00:00+00:00,436.24,443.0,411.495,413.48,1795427.0
2025-10-13 04:00:00+00:00,423.155,436.84,419.74,435.89,1264924.0
2025-10-14 04:00:00+00:00,425.54,434.175,418.12,429.18,1329560.0
2025-10-15 04:00:00+00:00,434.715,440.445,426.36,435.19,1035790.0
2025-10-16 04:00:00+00:00,434.825,439.27,421.47,428.65,832425.0
2025-10-17 04:00:00+00:00,425.53,441.42,423.84,439.31,842285.0
